Bolivia,BOL,Interest payments on external debt total (INT current US$),DT.INT.DECT.CD,234999692.4,202575997.2,182973328.3,130212536.8,87167001.8,88395246.3,91264375.9,122837622.6,166454629.5,182532864.3
Bolivia,BOL,Short-term debt (% of total external debt),DT.DOD.DSTC.ZS,9.8194,4.3981,4.732,5.2611,5.8171,5.2322,4.9793,3.0734,3.25,4.3029
Bolivia,BOL,Technical cooperation grants (current US$),BX.GRT.TECH.CD.DT,302690000,109440000,138030000,153930000,132520000,117910000,117360000,96710000,93330000,79400000
Bosnia and Herzegovina,BIH,Average grace period on new external debt commitments (years),DT.GPA.DPPG,6.7582,6.1345,4.4268,4.7734,6.9772,6.0417,5.2885,4.7913,5.4744,5.8508
Bosnia and Herzegovina,BIH,Commitments official creditors (COM current US$),DT.COM.OFFT.CD,593078797.2,217899502.2,283578772.6,323797448.6,773792347.1,407719456,573132855.9,462106096.9,847790630.6,89376083.2
Bosnia and Herzegovina,BIH,Concessional debt (% of total external debt),DT.DOD.ALLC.ZS,20.1517,16.4549,14.6311,14.2135,14.5804,14.9464,15.3261,15.124,15.3382,14.2308
Bosnia and Herzegovina,BIH,Debt stock reduction (current US$),DT.DSF.DPPG.CD,0,0,0,27561259.3,0,0,0,0,0,0
Bosnia and Herzegovina,BIH,External debt stocks total (DOD current US$),DT.DOD.DECT.CD,8616906730.2,11568599660.6,13108605424.7,14005774333.2,14289296947.8,14347317956.9,14120385050.4,14694520448.4,13669534451.7,13771173981.7
Bosnia and Herzegovina,BIH,Interest payments on external debt total (INT current US$),DT.INT.DECT.CD,247221015.5,300337908.8,338297694.3,237088327.8,197615887.6,214581598.1,205192848,197264622.4,265954887.1,205833984.1
Bosnia and Herzegovina,BIH,Short-term debt (% of total external debt),DT.DOD.DSTC.ZS,13.4735,11.9893,8.8644,10.4028,8.0409,9.256,8.0168,6.9412,5.7128,4.6766
Bosnia and Herzegovina,BIH,Technical cooperation grants (current US$),BX.GRT.TECH.CD.DT,150620000,95070000,121940000,134520000,140760000,116750000,102800000,96510000,104190000,93740000
Botswana,BWA,Average grace period on new external debt commitments (years),DT.GPA.DPPG,5.3537,5.8997,0,5.8188,4.5489,10.497,5.1666,0,1,0
Botswana,BWA,Commitments official creditors (COM current US$),DT.COM.OFFT.CD,82492187,49548128.9,0,1777407795.8,340816755.8,1400415.7,4040000,0,0,0
Botswana,BWA,Concessional debt (% of total external debt),DT.DOD.ALLC.ZS,73.0626,75.0442,77.1597,21.534,17.7836,11.8,10.3576,10.0295,10.6913,10.5857
Botswana,BWA,Debt stock reduction (current US$),DT.DSF.DPPG.CD,0,0,0,0,0,0,0,0,0,0
Botswana,BWA,External debt stocks total (DOD current US$),DT.DOD.DECT.CD,364731487.2,425189546.8,448508779.9,1643300883.2,1806938426.7,2395188968.7,2517053996,2379266380.5,2545567083.6,2221455691.4
Botswana,BWA,Interest payments on external debt total (INT current US$),DT.INT.DECT.CD,11831845.5,10257310.7,8765348.6,10772957.5,21636523.6,23987913.4,25961775.1,38907476.4,26034262,27900420.4
Botswana,BWA,Short-term debt (% of total external debt),DT.DOD.DSTC.ZS,0,5.1741,10.0335,9.6147,19.9232,16.9923,16.5272,16.6963,18.5717,17.1284
